index,extension,location,working_hours,price,const_year,model,L,RR,LR,GC,VA,SA,N,XE,LGP,XL,3B,4F
1983,K,DE,14700,89000,2013,966,0,0,0,0,0,0,0,1,0,0,0,0
1984,M,NL,8359,124500,2016,966,0,0,0,0,0,0,0,1,0,0,0,0
1985,M,UK,9645,117154,2016,966,0,0,0,0,0,0,0,0,0,0,0,0
1986,M,NL,13569,98000,2015,966,0,0,0,0,0,0,0,1,0,0,0,0
1987,K,NL,9100,79500,2014,966,0,0,0,0,0,0,0,0,0,0,0,0
1988,M,DE,14457,92000,2015,966,0,0,0,0,0,0,0,0,0,0,0,0
1989,K,DK,16400,53000,2012,966,0,0,0,0,0,0,0,0,0,0,0,0
1990,M,NL,13748,86500,2014,966,0,0,0,0,0,0,0,0,0,0,0,0
1991,K,DE,10182,73700,2014,966,0,0,0,0,0,0,0,0,0,0,0,0
1992,K,FR,6549,95000,2013,966,0,0,0,0,0,0,0,0,0,0,0,0
1993,K,DE,6880,102350,2013,966,0,0,0,0,0,0,0,1,0,0,0,0
1994,M,NL,8514,129800,2017,966,0,0,0,0,0,0,0,1,0,0,0,0
1995,M,AT,9284,138500,2017,966,0,0,0,0,0,0,0,1,0,0,0,0
1996,K,FR,11300,75000,2010,966,0,0,0,0,0,0,0,0,0,0,0,0
1997,M,NL,14775,84900,2015,966,0,0,0,0,0,0,0,1,0,0,0,0
1998,G,FR,12410,13522,2005,966,0,0,0,0,0,0,0,0,0,0,0,0
1999,M,DE,8962,89000,2015,966,0,0,0,0,0,0,0,1,0,0,0,0
2000,M,NL,8084,112500,2015,966,0,0,0,0,0,0,0,0,0,0,0,0
2001,K,HR,11509,72500,2013,966,0,0,0,0,0,0,0,1,0,0,0,0
2002,M,FR,7794,160000,2016,966,0,0,0,0,0,0,0,1,0,0,0,0
2003,K,DE,15950,71500,2013,966,0,0,0,0,0,0,0,0,0,0,0,0
2004,K,ES,9113,98500,2014,966,0,0,0,0,0,0,0,0,0,0,0,0
2005,M,ES,8969,153500,2016,966,0,0,0,0,0,0,0,1,0,0,0,0
2006,K,ES,8140,109000,2013,966,0,0,0,0,0,0,0,0,0,0,0,0
2007,M,ES,6257,175500,2017,966,0,0,0,0,0,0,0,0,0,0,0,0
2008,K,DE,6062,88500,2012,966,0,0,0,0,0,0,0,0,0,0,0,0
2009,M,FR,2530,230000,2018,966,0,0,0,0,0,0,0,0,0,0,0,0
2010,G,BE,5053,77500,2002,966,0,0,0,0,0,0,0,0,0,0,0,0
2011,M,NL,10015,86500,2015,966,0,0,0,0,0,0,0,1,0,0,0,0
2012,M,NL,8856,117500,2016,966,0,0,0,0,0,0,0,1,0,0,0,0
2013,M,DE,12009,79000,2015,966,0,0,0,0,0,0,0,1,0,0,0,0
2014,M,DE,10941,95000,2016,966,0,0,0,0,0,0,0,1,0,0,0,0
2015,M,DE,8500,105000,2015,966,0,0,0,0,0,0,0,0,0,0,0,0
2016,H,FR,18000,70250,2008,966,0,0,0,0,0,0,0,0,0,0,0,0
2017,H,DE,11380,79900,2010,966,0,0,0,0,0,0,0,0,0,0,0,0
2018,H,NL,16351,74500,2009,966,0,0,0,0,0,0,0,0,0,0,0,0
2019,K,FR,5440,150000,2013,966,0,0,0,0,0,0,0,0,0,0,0,0
2020,M,NL,18466,67500,2015,966,0,0,0,0,0,0,0,1,0,0,0,0
2021,M,DE,12135,73900,2015,966,0,0,0,0,0,0,0,1,0,0,0,0
2022,K,DE,11691,72500,2014,966,0,0,0,0,0,0,0,0,0,0,0,0
2023,K,NL,14615,59800,2012,966,0,0,0,0,0,0,0,0,0,0,0,0
2024,K,ES,8891,92000,2012,966,0,0,0,0,0,0,0,0,0,0,0,0
2025,M,IT,6568,153000,2017,966,0,0,0,0,0,0,0,0,0,0,0,0
2026,M,DE,13153,87500,2016,966,0,0,0,0,0,0,0,1,0,0,0,0
2027,K,DE,9812,84500,2014,966,0,0,0,0,0,0,0,0,0,0,0,0
2028,M,DE,10292,75000,2016,966,0,0,0,0,0,0,0,1,0,0,0,0
2029,M,CH,5426,164193,2016,966,0,0,0,0,0,0,0,0,0,0,0,0
2030,K,AT,14248,65000,2012,966,0,0,0,0,0,0,0,0,0,0,0,0
2031,M,NL,19000,54500,2014,966,0,0,0,0,0,0,0,0,0,0,0,0
2032,K,NL,12546,69900,2014,966,0,0,0,0,0,0,0,0,0,0,0,0
2033,M,BE,9510,103000,2017,966,0,0,0,0,0,0,0,0,0,0,0,0
2034,K,FR,10137,82000,2012,966,0,0,0,0,0,0,0,0,0,0,0,0
2035,K,FR,11289,59000,2010,966,0,0,0,0,0,0,0,0,0,0,0,0
2036,K,DE,12781,66500,2014,966,0,0,0,0,0,0,0,1,0,0,0,0
2037,M,DE,6395,160000,2018,966,0,0,0,0,0,0,0,1,0,0,0,0
2038,M,PL,3615,178237,2015,966,0,0,0,0,0,0,0,1,0,0,0,0
2039,M,NL,8528,86500,2015,966,0,0,0,0,0,0,0,0,0,0,0,0
2040,G,RO,12410,23500,2005,966,0,0,0,0,0,0,0,0,0,0,0,0
2041,K,ES,11500,78000,2013,966,0,0,0,0,0,0,0,0,0,0,0,0
2042,M,NL,18000,67500,2015,966,0,0,0,0,0,0,0,1,0,0,0,0
2043,M,FR,9850,95000,2015,966,0,0,0,0,0,0,0,0,0,0,0,0
2044,K,FR,5439,99000,2013,966,0,0,0,0,0,0,0,0,0,0,0,0
2045,M,BE,10573,67000,2016,966,0,0,0,0,0,0,0,0,0,0,0,0
2046,H,NL,9533,65000,2008,966,0,0,0,0,0,0,0,0,0,0,0,0
2047,K,FR,12062,80000,2013,966,0,0,0,0,0,0,0,0,0,0,0,0
2048,M,IT,15300,70000,2014,966,0,0,0,0,0,0,0,0,0,0,0,0
2049,M,DE,8800,125000,2016,966,0,0,0,0,0,0,0,1,0,0,0,0
2050,H,TR,20000,68000,2008,966,0,0,0,0,0,0,0,0,0,0,0,0
2051,M,DE,10976,81900,2015,966,0,0,0,0,0,0,0,1,0,0,0,0
2052,H,GR,15663,80000,2010,966,0,0,0,0,0,0,0,0,0,0,0,0
2053,M,ES,15960,75000,2015,966,0,0,0,0,0,0,0,1,0,0,0,0
2054,M,EE,14792,84000,2016,966,0,0,0,0,0,0,0,0,0,0,0,0
2055,H,BE,398,209000,2015,966,0,0,0,0,0,0,0,0,0,0,0,0
2056,M,PT,10600,95000,2015,966,0,0,0,0,0,0,0,1,0,0,0,0
2057,H,RO,6000,75000,2015,966,0,0,0,0,0,0,0,0,0,0,0,0
2058,K,BE,13269,63500,2012,966,0,0,0,0,0,0,0,0,0,0,0,0
2059,M,BE,10500,79500,2014,966,0,0,0,0,0,0,0,0,0,0,0,0
2060,H,NL,9266,65000,2008,966,0,0,0,0,0,0,0,0,0,0,0,0
2061,M,ES,9344,120000,2014,966,0,0,0,0,0,0,0,1,0,0,0,0
2062,M,UK,16020,76144,2014,966,0,0,0,0,0,0,0,1,0,0,0,0
2063,L,RU,7757,172942,2020,966,0,0,0,0,0,0,0,0,0,0,0,0
2064,M,GR,11930,1,2015,966,0,0,0,0,0,0,0,1,0,0,0,0
2065,M,PL,7500,96900,2015,966,0,0,0,0,0,0,0,0,0,0,0,0
2066,M,BE,5346,223000,2019,966,0,0,0,0,0,0,0,0,0,0,0,0
2067,K,DE,13370,69000,2013,966,0,0,0,0,0,0,0,1,0,0,0,0
2068,K,DE,13601,79000,2014,966,0,0,0,0,0,0,0,1,0,0,0,0
2069,M,DE,7370,95000,2016,966,0,0,0,0,0,0,0,0,0,0,0,0
2070,M,DE,8899,119000,2017,966,0,0,0,0,0,0,0,1,0,0,0,0
2071,M,FR,8328,150000,2016,966,0,0,0,0,0,0,0,0,0,0,0,0
2072,K,GR,14000,92000,2012,966,0,0,0,0,0,0,0,0,0,0,0,0
2073,L,RU,12430,140932,2017,966,0,0,0,0,0,0,0,0,0,0,0,0
2074,M,FR,6961,190000,2015,966,0,0,0,0,0,0,0,0,0,0,0,0
2075,K,DE,5439,109500,2013,966,0,0,0,0,0,0,0,0,0,0,0,0
2076,K,DE,11177,69000,2011,966,0,0,0,0,0,0,0,0,0,0,0,0
2077,M,DE,6700,125000,2017,966,0,0,0,0,0,0,0,0,0,0,0,0
2078,K,CH,9185,91842,2014,966,0,0,0,0,0,0,0,1,0,0,0,0
2079,M,CH,19589,54734,2014,966,0,0,0,0,0,0,0,1,0,0,0,0
2080,K,FR,9246,79000,2013,966,0,0,0,0,0,0,0,0,0,0,0,0
2081,G,FR,8520,13522,2005,966,0,0,0,0,0,0,0,0,0,0,0,0
2082,K,ES,6555,108000,2013,966,0,0,0,0,0,0,0,0,0,0,0,0
2083,M,RO,4600,119000,2016,966,0,0,0,0,0,0,0,0,0,0,0,0
2084,M,SK,9300,104000,2016,966,0,0,0,0,0,0,0,0,0,0,0,0
2085,M,DE,9990,89999,2015,966,0,0,0,0,0,0,0,0,0,0,0,0
2086,M,DE,6773,129900,2017,966,0,0,0,0,0,0,0,1,0,0,0,0
2087,M,DE,7967,117900,2018,966,0,0,0,0,0,0,0,1,0,0,0,0
2088,M,DE,7982,127900,2018,966,0,0,0,0,0,0,0,1,0,0,0,0
2089,K,FI,17900,68000,2011,966,0,0,0,0,0,0,0,0,0,0,0,0
2090,M,IT,10800,183000,2017,966,0,0,0,0,0,0,0,1,0,0,0,0
2091,M,IT,10678,135000,2016,966,0,0,0,0,0,0,0,1,0,0,0,0
2092,M,BE,5751,178000,2017,966,0,0,0,0,0,0,0,0,0,0,0,0
2093,M,DE,10880,99000,2016,966,0,0,0,0,0,0,0,1,0,0,0,0
2094,M,DE,7924,90000,2016,966,0,0,0,0,0,0,0,0,0,0,0,0
2095,K,DE,13710,66000,2014,966,0,0,0,0,0,0,0,0,0,0,0,0
2096,M,UA,10500,91500,2016,966,0,0,0,0,0,0,0,0,0,0,0,0
2097,M,ES,9100,113000,2014,966,0,0,0,0,0,0,0,1,0,0,0,0
2098,M,DE,6051,139000,2017,966,0,0,0,0,0,0,0,0,0,0,0,0
2099,H,DE,9793,89950,2008,966,0,0,0,0,0,0,0,0,0,0,0,0
2100,K,DE,5349,135000,2012,966,0,0,0,0,0,0,0,0,0,0,0,0
2101,M,DE,12334,85000,2015,966,0,0,0,0,0,0,0,1,0,0,0,0
2102,G,DE,12500,59850,2003,966,0,0,0,0,0,0,0,0,0,0,0,0
2103,K,SK,7500,114000,2014,966,0,0,0,0,0,0,0,0,0,0,0,0
2104,H,DE,7925,69850,2006,966,0,0,0,0,0,0,0,0,0,0,0,0
2105,M,GR,6322,140000,2015,966,0,0,0,0,0,0,0,1,0,0,0,0
2106,M,GR,8980,1,2015,966,0,0,0,0,0,0,0,0,0,0,0,0
2107,M,ES,6174,135000,2015,966,0,0,0,0,0,0,0,0,0,0,0,0
2108,M,ES,10657,94000,2015,966,0,0,0,0,0,0,0,0,0,0,0,0
2109,M,FR,8571,115000,2014,966,0,0,0,0,0,0,0,0,0,0,0,0
2110,M,NL,7155,92800,2015,966,0,0,0,0,0,0,0,0,0,0,0,0
2111,M,NL,6460,145000,2018,966,0,0,0,0,0,0,0,0,0,0,0,0
2112,M,NL,8542,119000,2017,966,0,0,0,0,0,0,0,0,0,0,0,0
2113,M,NL,11284,79900,2014,966,0,0,0,0,0,0,0,0,0,0,0,0
2114,M,DE,4610,149000,2017,966,0,0,0,0,0,0,0,0,0,0,0,0
2115,K,DE,16868,59000,2014,966,0,0,0,0,0,0,0,0,0,0,0,0
2116,G,DE,9967,55900,2013,966,0,0,0,0,0,0,0,0,0,0,0,0
2117,K,FR,9101,85000,2011,966,0,0,0,0,0,0,0,0,0,0,0,0
2118,M,PL,10674,87437,2015,966,0,0,0,0,0,0,0,0,0,0,0,0
2119,K,ES,11113,79900,2013,966,0,0,0,0,0,0,0,0,0,0,0,0
2120,M,ES,13380,120000,2016,966,0,0,0,0,0,0,0,0,0,0,0,0
2121,M,PL,8884,108245,2016,966,0,0,0,0,0,0,0,0,0,0,0,0
2122,K,IE,13421,80000,2012,966,0,0,0,0,0,0,0,0,0,0,0,0
2123,M,PL,710,157165,2017,966,0,0,0,0,0,0,0,0,0,0,0,0
2124,M,ES,14791,97500,2016,966,0,0,0,0,0,0,0,0,0,0,0,0
2125,K,FR,10134,85000,2012,966,0,0,0,0,0,0,0,0,0,0,0,0
2126,K,PL,13325,78000,2013,966,0,0,0,0,0,0,0,0,0,0,0,0
2127,M,ES,7877,151500,2015,966,0,0,0,0,0,0,0,0,0,0,0,0
2128,M,PT,8323,148000,2014,966,0,0,0,0,0,0,0,0,0,0,0,0
2129,K,GR,14000,1,2011,966,0,0,0,0,0,0,0,0,0,0,0,0
2130,M,GR,9882,147000,2018,966,0,0,0,0,0,0,0,0,0,0,0,0
2131,H,ES,7025,75000,2007,966,0,0,0,0,0,0,0,0,0,0,0,0
2132,K,IT,14000,65000,2012,966,0,0,0,0,0,0,0,0,0,0,0,0
2133,M,BE,4409,215000,2019,966,0,0,0,0,0,0,0,0,0,0,0,0
2134,M,NL,7400,139000,2016,966,0,0,0,0,0,0,0,0,0,0,0,0
2135,K,NL,12600,65000,2012,966,0,0,0,0,0,0,0,0,0,0,0,0
2136,K,NL,12845,58500,2011,966,0,0,0,0,0,0,0,0,0,0,0,0
2137,K,DE,12200,66500,2014,966,0,0,0,0,0,0,0,0,0,0,0,0
2138,M,NL,5200,155000,2015,966,0,0,0,0,0,0,0,0,0,0,0,0
2139,M,PL,6137,140000,2017,966,0,0,0,0,0,0,0,0,0,0,0,0
2140,M,FR,7662,180000,2016,966,0,0,0,0,0,0,0,1,0,0,0,0
2141,M,PL,7410,182000,2017,966,0,0,0,0,0,0,0,0,0,0,0,0
2142,K,FR,5440,150000,2014,966,0,0,0,0,0,0,0,0,0,0,0,0
2143,K,FR,7834,165000,2014,966,0,0,0,0,0,0,0,1,0,0,0,0
2144,M,FR,9675,155000,2016,966,0,0,0,0,0,0,0,0,0,0,0,0
2145,K,FR,12283,110000,2011,966,0,0,0,0,0,0,0,0,0,0,0,0
2146,K,PL,13567,64000,2012,966,0,0,0,0,0,0,0,0,0,0,0,0
2147,K,PL,11500,65000,2012,966,0,0,0,0,0,0,0,0,0,0,0,0
2148,M,LU,11074,85000,2015,966,0,0,0,0,0,0,0,1,0,0,0,0
2149,K,DE,12133,72500,2012,966,0,0,0,0,0,0,0,0,0,0,0,0
2150,M,DE,3500,168000,2017,966,0,0,0,0,0,0,0,1,0,0,0,0
2151,M,BE,10558,69500,2016,966,0,0,0,0,0,0,0,0,0,0,0,0
2152,K,DE,11654,69000,2012,966,0,0,0,0,0,0,0,0,0,0,0,0
2153,M,BE,1782,209000,2019,966,0,0,0,0,0,0,0,0,0,0,0,0
2154,K,NL,14179,56800,2013,966,0,0,0,0,0,0,0,0,0,0,0,0
2155,M,DE,9943,94000,2015,966,0,0,0,0,0,0,0,1,0,0,0,0
2156,M,DE,8967,121800,2016,966,0,0,0,0,0,0,0,1,0,0,0,0
2157,M,DE,10995,77000,2015,966,0,0,0,0,0,0,0,0,0,0,0,0
2158,M,DE,8449,126000,2017,966,0,0,0,0,0,0,0,1,0,0,0,0
2159,M,NL,9629,81800,2015,966,0,0,0,0,0,0,0,0,0,0,0,0
2160,K,FR,10700,89000,2013,966,0,0,0,0,0,0,0,0,0,0,0,0
2161,M,DE,10235,115000,2014,966,0,0,0,0,0,0,0,1,0,0,0,0
2162,M,DE,6350,118000,2016,966,0,0,0,0,0,0,0,1,0,0,0,0
2163,M,DE,8150,84500,2015,966,0,0,0,0,0,0,0,1,0,0,0,0
2164,K,NL,6612,74500,2013,966,0,0,0,0,0,0,0,0,0,0,0,0
2165,M,BE,8951,99000,2014,966,0,0,0,0,0,0,0,0,0,0,0,0
2166,K,CH,10867,61900,2012,966,0,0,0,0,0,0,0,0,0,0,0,0
2167,M,IT,10539,183000,2017,966,0,0,0,0,0,0,0,0,0,0,0,0
2168,M,IT,8070,140000,2017,966,0,0,0,0,0,0,0,0,0,0,0,0
2169,K,FI,19902,75000,2012,966,0,0,0,0,0,0,0,0,0,0,0,0
2170,M,PT,12900,84500,2014,966,0,0,0,0,0,0,0,0,0,0,0,0
2171,M,IT,13164,89000,2014,966,0,0,0,0,0,0,0,0,0,0,0,0
2172,K,ES,8000,89000,2013,966,0,0,0,0,0,0,0,0,0,0,0,0
2173,M,ES,10000,95000,2014,966,0,0,0,0,0,0,0,0,0,0,0,0
2174,M,PL,1300,220584,2018,966,0,0,0,0,0,0,0,0,0,0,0,0
2175,K,PL,14390,74600,2012,966,0,0,0,0,0,0,0,0,0,0,0,0
2176,K,FR,15500,50000,2008,966,0,0,0,0,0,0,0,0,0,0,0,0
2177,K,PT,11400,163000,2013,966,0,0,0,0,0,0,0,0,0,0,0,0
2178,K,FR,9283,78000,2012,966,0,0,0,0,0,0,0,0,0,0,0,0
2179,K,NL,10158,64800,2014,966,0,0,0,0,0,0,0,0,0,0,0,0
2180,K,BE,9924,92000,2011,966,0,0,0,0,0,0,0,0,0,0,0,0
2181,M,NL,12055,82500,2015,966,0,0,0,0,0,0,0,1,0,0,0,0
2182,H,TR,20000,1000,2011,966,0,0,0,0,0,0,0,0,0,0,0,0
2183,H,TR,21000,100000,2014,966,0,0,0,0,0,0,0,0,0,0,0,0
2184,M,FR,9750,113000,2015,966,0,0,0,0,0,0,0,0,0,0,0,0
2185,K,BE,17700,57000,2013,966,0,0,0,0,0,0,0,0,0,0,0,0
2186,H,TR,11300,60000,2011,966,0,0,0,0,0,0,0,0,0,0,0,0
2187,G,DE,11014,56950,2005,966,0,0,0,0,0,0,0,0,0,0,0,0
2188,M,BE,7949,119000,2014,966,0,0,0,0,0,0,0,0,0,0,0,0
2189,K,NL,14847,59800,2013,966,0,0,0,0,0,0,0,0,0,0,0,0
2190,K,DE,11,69000,2011,966,0,0,0,0,0,0,0,0,0,0,0,0
2191,M,DE,6,139000,2017,966,0,0,0,0,0,0,0,0,0,0,0,0
2192,K ,UK,9,70278,2014,966,0,0,0,0,0,0,0,0,0,0,0,0
2193,M,NL,6,145000,2018,966,0,0,0,0,0,0,0,0,0,0,0,0
2194,M,DE,4,149000,2017,966,0,0,0,0,0,0,0,0,0,0,0,0
2195,K,PT,11,163000,2013,966,0,0,0,0,0,0,0,1,0,0,0,0
2196,M,ES,7,151500,2015,966,0,0,0,0,0,0,0,1,0,0,0,0
2197,K,FR,12,110000,2011,966,0,0,0,0,0,0,0,0,0,0,0,0
2198,M,UK,9,98940,2016,966,0,0,0,0,0,0,0,0,0,0,0,0
2199,K,FR,5,150000,2014,966,0,0,0,0,0,0,0,0,0,0,0,0
2200,K,UK,10,69840,2014,966,0,0,0,0,0,0,0,0,0,0,0,0
2201,K,FR,10,85000,2012,966,0,0,0,0,0,0,0,0,0,0,0,0
2202,M,PL,7,182000,2017,966,0,0,0,0,0,0,0,0,0,0,0,0
2203,M,FR,7,180000,2016,966,0,0,0,0,0,0,0,1,0,0,0,0
2204,M,PT,8,148000,2014,966,0,0,0,0,0,0,0,0,0,0,0,0
2205,M,BE,4,215000,2019,966,0,0,0,0,0,0,0,0,0,0,0,0
2206,M,PT,7,148500,2016,966,0,0,0,0,0,0,0,0,0,0,0,0
2207,M,FR,9,155000,2016,966,0,0,0,0,0,0,0,0,0,0,0,0
2208,K,FR,7,165000,2014,966,0,0,0,0,0,0,0,1,0,0,0,0
2209,M,DE,8,126000,2017,966,0,0,0,0,0,0,0,1,0,0,0,0
2210,M,DE,8,121800,2016,966,0,0,0,0,0,0,0,1,0,0,0,0
2211,M,DE,9,94000,2015,966,0,0,0,0,0,0,0,1,0,0,0,0
2212,M,DE,10,115000,2014,966,0,0,0,0,0,0,0,1,0,0,0,0
2213,R,CZ,18800,64032,2002,D6,0,0,0,0,0,0,0,0,0,1,0,0
2214,M,PL,17300,42585,2003,D6,0,0,0,0,0,0,0,0,1,0,0,0
2215,T,NL,14818,63500,2011,D6,0,0,0,0,0,0,0,0,0,0,0,0
2216,N,PL,15500,59510,2010,D6,0,0,0,0,0,0,0,0,1,0,0,0
2217,R,FR,18465,55000,2003,D6,0,0,0,0,0,0,0,0,0,1,0,0
2218,T,NL,11851,112000,2016,D6,0,0,0,0,0,0,0,0,1,0,0,0
2219,N,PL,8659,109800,2015,D6,0,0,0,0,0,0,0,0,1,0,0,0
2220,N,DE,9140,89500,2012,D6,0,0,0,0,0,0,0,0,1,0,0,0
2221,N,HU,12000,112139,2013,D6,0,0,0,0,0,0,0,0,1,0,0,0
2222,R,IT,22000,60000,2003,D6,0,0,0,0,0,0,0,0,0,1,0,0
2223,K,HU,5970,140000,2012,D6,0,0,0,0,0,0,0,0,0,1,0,0
2224,T,FI,18000,86000,2009,D6,0,0,0,0,0,0,0,0,0,0,0,0
2225,N,NL,11074,109000,2016,D6,0,0,0,0,0,0,0,0,1,0,0,0
2226,T,DE,14500,105900,2014,D6,0,0,0,0,0,0,0,0,1,0,0,0
2227,N,IT,8000,75000,2004,D6,0,0,0,0,0,0,0,0,0,1,0,0
2229,T,DE,6502,137500,2015,D6,0,0,0,0,0,0,0,0,1,0,0,0
2230,R,DE,12500,51000,2003,D6,0,0,0,0,0,0,0,0,1,0,0,0
2231,T,SE,7300,162514,2015,D6,0,0,0,0,0,0,0,0,0,1,0,1
2232,K,DE,6814,99000,2012,D6,0,0,0,0,0,0,0,0,0,0,0,0
2233,N,DE,14840,84032,2011,D6,0,0,0,0,0,0,0,0,1,0,0,0
2234,T,CZ,6500,124999,2015,D6,0,0,0,0,0,0,0,0,1,0,0,0
2235,M,DE,20000,44900,2004,D6,0,0,0,0,0,0,0,0,0,0,0,0
2236,T,DE,8805,127500,2015,D6,0,0,0,0,0,0,0,0,1,0,0,0
2237,T,BE,9334,82000,2010,D6,0,0,0,0,0,0,0,0,1,0,0,0
2238,T,NL,8923,89500,2010,D6,0,0,0,0,0,0,0,0,1,0,0,0
2239,T,GR,13000,115000,2011,D6,0,0,0,0,0,0,0,0,0,1,0,0
2240,N,GB,7393,125122,2015,D6,0,0,0,0,0,0,0,0,1,0,0,0
2241,T,NO,10293,158131,2016,D6,0,0,0,0,0,0,0,0,1,0,0,0
2242,N,DE,6397,63492,2012,D6,0,0,0,0,0,0,0,0,0,0,0,0
2243,K,NL,5470,125500,2017,D6,0,0,0,0,0,0,0,0,1,0,0,0
2244,N,FR,10740,46965,2012,D6,0,0,0,0,0,0,0,0,1,0,0,0
2245,N,FR,10650,48974,2013,D6,0,0,0,0,0,0,0,0,1,0,0,0
2246,N,FR,11533,46965,2013,D6,0,0,0,0,0,0,0,0,1,0,0,0
2247,N,FR,10411,46965,2012,D6,0,0,0,0,0,0,0,0,1,0,0,0
2248,N,NL,8142,89500,2012,D6,0,0,0,0,0,0,0,0,1,0,0,0
2249,R,DE,11059,81900,2007,D6,0,0,0,0,0,0,0,0,0,0,0,0
2250,T,NL,8515,120000,2012,D6,0,0,0,0,0,0,0,0,1,0,0,0
2251,T,BE,18315,64000,2008,D6,0,0,0,0,0,0,0,0,1,0,0,0
2252,T,SE,8650,141400,2013,D6,0,0,0,0,0,0,0,0,0,0,0,0
2253,T,BE,10920,119500,2015,D6,0,0,0,0,0,0,0,0,1,0,0,0
2254,N,SK,12069,70000,2007,D6,0,0,0,0,0,0,0,0,0,1,0,0
2255,N,DE,12112,54621,2004,D6,0,0,0,0,0,0,0,0,1,0,0,0
2256,N,DE,13043,85000,2011,D6,0,0,0,0,0,0,0,0,1,0,0,0
2257,T,RO,16200,100000,2010,D6,0,0,0,0,0,0,0,0,0,1,0,0
2258,T,NL,9861,139500,2016,D6,0,0,0,0,0,0,0,0,1,0,0,0
2259,T,NL,8651,149500,2016,D6,0,0,0,0,0,0,0,0,1,0,0,0
2260,T,GB,9837,93362,2011,D6,0,0,0,0,0,0,0,0,1,0,0,0
2261,R,NO,13317,94087,2007,D6,0,0,0,0,0,0,0,0,0,0,0,0
2262,K,EE,5370,130000,2017,D6,0,0,0,0,0,0,0,0,1,0,0,0
2263,N,PL,20948,61186,2010,D6,0,0,0,0,0,0,0,0,0,1,0,0
2264,N,BE,11897,94000,2013,D6,0,0,0,0,0,0,0,0,1,0,0,0
2265,N,BE,7090,105000,2012,D6,0,0,0,0,0,0,0,0,0,1,0,0
2266,T,GB,10200,149618,2015,D6,0,0,0,0,0,0,0,0,0,0,0,0
2267,M,PL,19000,48860,2006,D6,0,0,0,0,0,0,0,0,1,0,0,0
2268,T,NL,15000,67900,2009,D6,0,0,0,0,0,0,0,0,1,0,0,0
2269,K,DE,3415,177600,2018,D6,0,0,0,0,0,0,0,0,1,0,0,0
2270,M,DE,14807,52900,2002,D6,0,0,0,0,0,0,0,0,0,1,0,0
2271,T,IT,9552,135000,2013,D6,0,0,0,0,0,0,0,0,0,0,0,0
2272,T,RO,12000,99000,2012,D6,0,0,0,0,0,0,0,0,1,0,0,0
2273,N,PL,10700,75880,2009,D6,0,0,0,0,0,0,0,0,1,0,0,0
2274,N,FR,15650,54900,2003,D6,0,0,0,0,0,0,0,0,0,1,0,0
2275,N,PL,14184,58001,2008,D6,0,0,0,0,0,0,0,0,1,0,0,0
2276,R,ES,18000,70000,2003,D6,0,0,0,0,0,0,0,0,0,0,0,0
2277,T,NO,14273,97310,2010,D6,0,0,0,0,0,0,0,0,1,0,0,0
2278,N,ES,9757,145000,2013,D6,0,0,0,0,0,0,0,0,0,1,0,0
2279,N,BY,12000,65000,2006,D6,0,0,0,0,0,0,0,0,0,0,0,0
2280,T,NL,13054,97500,2014,D6,0,0,0,0,0,0,0,0,1,0,0,0
2281,N,PL,13754,63639,2007,D6,0,0,0,0,0,0,0,0,1,0,0,0
2282,T,NL,10351,114800,2014,D6,0,0,0,0,0,0,0,0,1,0,0,0
2283,N,NL,6185,169500,2017,D6,0,0,0,0,0,0,0,0,1,0,0,0
2284,K,DE,3600,177600,2018,D6,0,0,0,0,0,0,0,0,1,0,0,0
2285,T,BE,8800,140000,2012,D6,0,0,0,0,0,0,0,0,0,1,0,0
2286,R,GR,13200,98000,2007,D6,0,0,0,0,0,0,0,0,0,1,0,0
2287,R,PL,11222,78986,2006,D6,0,0,0,0,0,0,0,0,0,1,0,0
2288,T,HU,12100,111977,2012,D6,0,0,0,0,0,0,0,0,1,0,0,0
2289,M,NL,20071,34800,2002,D6,0,0,0,0,0,0,0,0,0,1,0,0
2290,R,GB,15000,46455,2004,D6,0,0,0,0,0,0,0,0,1,0,0,0
2291,N,GB,3290,164729,2011,D6,0,0,0,0,0,0,0,0,0,1,0,0
2292,T,BE,8805,131501,2012,D6,0,0,0,0,0,0,0,0,0,0,0,0
2293,R,BE,6775,165000,2018,D6,0,0,0,0,0,0,0,0,0,0,0,0
2294,N,RO,9800,64900,2011,D6,0,0,0,0,0,0,0,0,0,1,0,0
2295,R,IT,22719,57000,2002,D6,0,0,0,0,0,0,0,0,0,1,0,0
2296,T,DE,6779,104890,2010,D6,0,0,0,0,0,0,0,0,0,1,0,0
2297,T,SK,7800,165000,2016,D6,0,0,0,0,0,0,0,0,0,1,0,0
2298,T,GB,16000,83480,2012,D6,0,0,0,0,0,0,0,0,1,0,0,0
2299,T,GB,11248,125309,2015,D6,0,0,0,0,0,0,0,0,1,0,0,0
2300,N,GB,6457,140823,2015,D6,0,0,0,0,0,0,0,0,1,0,0,0
2301,T,BE,7339,95000,2012,D6,0,0,0,0,0,0,0,0,1,0,0,0
2302,T,BE,14900,64900,2011,D6,0,0,0,0,0,0,0,0,1,0,0,0
2303,T,GB,7004,155144,2016,D6,0,0,0,0,0,0,0,0,0,0,0,0
2304,N,GB,7274,113375,2015,D6,0,0,0,0,0,0,0,0,1,0,0,0
2305,N,GB,7384,106811,2015,D6,0,0,0,0,0,0,0,0,1,0,0,0
